tag_name,role,formula,lower_bound,upper_bound,flag_integer,equipment_category,equipment_id,uom,active_flag
FUR_9_PASS_6_ETHANE_FEED,raw_pi_input,,,,,system,,MT/ HR,1
FUR_9_PASS_7_ETHANE_FEED,raw_pi_input,,,,,system,,MT/ HR,1
FUR_9_PASS_8_ETHANE_FEED,raw_pi_input,,,,,system,,MT/ HR,1
FUR_9_STACK_TEMPERATURE,raw_pi_input,,,,,system,,$/ HR,1
FUR_9_STACK_TEMPERATURE_Adjusted,parameter,"max(150,[FUR_9_STACK_TEMPERATURE]-(137.9672+0.00739*[Fur_9_HC_Feed]+0.000607*[Furnace_J_COT]+1.71189*[FUR_9_FLUE_GAS_O2]-(137.9672+0.00739*[Fur_9_HC_Feed]+0.000607*[Furnace_J_COT]+1.71189*[FUR_9_FLUE_GAS_O2_Adjusted])))*[Furnace_9_Status]",,,,system,,-,1
Flag_CW_Stop,parameter,"if(([ETH_Plant_Status]==0||[EOEG1_Plant_Status]==0||[EOEG2_Plant_Status]==0||[CW_Drives_Running]==7)&&([Total_CW_Demand]-[New_CW_Flow]>12500),1,0)",,,,cw_system,,-,1
Fuel_BLR_1,decision_variable,[Fuel_BLR_1]*[BLR_1_Status],0,"if([Whatif_running]==0,max(12,[Fuel_BLR_1]),12)",0,fuel,,MT/ HR,1
Fuel_BLR_2,decision_variable,[Fuel_BLR_2]*[BLR_2_Status],0,"if([Whatif_running]==0,max(12,[Fuel_BLR_2]),12)",0,fuel,,MT/ HR,1
Fuel_BLR_3,decision_variable,[Fuel_BLR_3]*[BLR_3_Status],0,"if([Whatif_running]==0,max(12,[Fuel_BLR_3]),12)",0,fuel,,%,1
Fuel_BLR_4,decision_variable,[Fuel_BLR_4]*[BLR_4_Status],0,"if([Whatif_running]==0,max(12,[Fuel_BLR_4]),12)",0,fuel,,%,1
Fuel_BLR_5,decision_variable,[Fuel_BLR_5]*[BLR_5_Status],0,"if([Whatif_running]==0,max(12,[Fuel_BLR_5]),12)",0,fuel,,KG/ HR,1
Fuel_Consumption_Plants,post_optimizer,[Fuel_Consumption_Plants_fixed]+[Fuel_Consumption_Plants_changes],,,,fuel,,GJ/ T,1
Fuel_Consumption_Plants_U_O,parameter,[FUEL_GAS_From_UO_to_Flare]+[FUEL_GAS_From_UO_to_Incinerator],,,,fuel,,GJ/ T,1
Fuel_Consumption_Plants_changes,post_optimizer,[FUEL_GAS_From_UO_to_ETH] + [FUEL_GAS_From_UO_to_LAO] ,,,,fuel,,GJ/ T,1
Fuel_Consumption_Plants_fixed,parameter,[NG_Fuel_to_EG1]+[NG_Fuel_to_EG2]+[NG_Fuel_to_EG3],,,,fuel,,GJ/ T,1
Fuel_Rate,parameter,2.040000,,,,fuel,,KCAL/ KG,1
Fur_1_HC_Feed,parameter,"if([Furnace_1_Status]==0,0,[Furnace1_Feed]/(1+[Overall_SHC_Ratio]))",,,,system,,-,1
Fur_2_HC_Feed,parameter,"if([Furnace_2_Status]==0,0,[Furnace2_Feed]/(1+[Overall_SHC_Ratio]))",,,,system,,-,1
Fur_3_HC_Feed,parameter,"if([Furnace_3_Status]==0,0,[Furnace3_Feed]/(1+[Overall_SHC_Ratio]))",,,,system,,-,1
Fur_4_HC_Feed,parameter,"if([Furnace_4_Status]==0,0,[Furnace4_Feed]/(1+[Overall_SHC_Ratio]))",,,,system,,-,1
Fur_5_HC_Feed,parameter,"if([Furnace_5_Status]==0,0,[Furnace5_Feed]/(1+[Overall_SHC_Ratio]))",,,,system,,,1
Fur_6_HC_Feed,parameter,"if([Furnace_6_Status]==0,0,[Furnace6_Feed]/(1+[Overall_SHC_Ratio]))",,,,system,,GJ/ HR,1
Fur_7_HC_Feed,parameter,"if([Furnace_7_Status]==0,0,[Furnace7_Feed]/(1+[Overall_SHC_Ratio]))",,,,system,,GJ/ HR,1
Fur_8_HC_Feed,parameter,"if([Furnace_8_Status]==0,0,[Furnace8_Feed]/(1+[Overall_SHC_Ratio]))",,,,system,,GJ/ HR,1
Fur_9_HC_Feed,parameter,"if([Furnace_9_Status]==0,0,[Furnace9_Feed]/(1+[Overall_SHC_Ratio]))",,,,system,,,1
Furnace1_Feed,parameter,[FUR_1_PASS_1_ETHANE_FEED]+[FUR_1_PASS_2_ETHANE_FEED]+[FUR_1_PASS_3_ETHANE_FEED]+[FUR_1_PASS_4_ETHANE_FEED]+[FUR_1_PASS_5_ETHANE_FEED]+[FUR_1_PASS_6_ETHANE_FEED]+[FUR_1_PASS_7_ETHANE_FEED]+[FUR_1_PASS_8_ETHANE_FEED],,,,system,,MT/ HR,1
Furnace2_Feed,parameter,[FUR_2_PASS_1_ETHANE_FEED]+[FUR_2_PASS_2_ETHANE_FEED]+[FUR_2_PASS_3_ETHANE_FEED]+[FUR_2_PASS_4_ETHANE_FEED]+[FUR_2_PASS_5_ETHANE_FEED]+[FUR_2_PASS_6_ETHANE_FEED]+[FUR_2_PASS_7_ETHANE_FEED]+[FUR_2_PASS_8_ETHANE_FEED],,,,system,,GJ/ HR,1
Furnace3_Feed,parameter,[FUR_3_PASS_1_ETHANE_FEED]+[FUR_3_PASS_2_ETHANE_FEED]+[FUR_3_PASS_3_ETHANE_FEED]+[FUR_3_PASS_4_ETHANE_FEED]+[FUR_3_PASS_5_ETHANE_FEED]+[FUR_3_PASS_6_ETHANE_FEED]+[FUR_3_PASS_7_ETHANE_FEED]+[FUR_3_PASS_8_ETHANE_FEED],,,,system,,MT/ HR,1
Furnace4_Feed,parameter,[FUR_4_PASS_1_ETHANE_FEED]+[FUR_4_PASS_2_ETHANE_FEED]+[FUR_4_PASS_3_ETHANE_FEED]+[FUR_4_PASS_4_ETHANE_FEED]+[FUR_4_PASS_5_ETHANE_FEED]+[FUR_4_PASS_6_ETHANE_FEED]+[FUR_4_PASS_7_ETHANE_FEED]+[FUR_4_PASS_8_ETHANE_FEED],,,,system,,GJ/ HR,1
Furnace5_Feed,parameter,[FUR_5_PASS_1_ETHANE_FEED]+[FUR_5_PASS_2_ETHANE_FEED]+[FUR_5_PASS_3_ETHANE_FEED]+[FUR_5_PASS_4_ETHANE_FEED]+[FUR_5_PASS_5_ETHANE_FEED]+[FUR_5_PASS_6_ETHANE_FEED]+[FUR_5_PASS_7_ETHANE_FEED]+[FUR_5_PASS_8_ETHANE_FEED],,,,system,,MT/ HR,1
Furnace6_Feed,parameter,[FUR_6_PASS_1_ETHANE_FEED]+[FUR_6_PASS_2_ETHANE_FEED]+[FUR_6_PASS_3_ETHANE_FEED]+[FUR_6_PASS_4_ETHANE_FEED]+[FUR_6_PASS_5_ETHANE_FEED]+[FUR_6_PASS_6_ETHANE_FEED]+[FUR_6_PASS_7_ETHANE_FEED]+[FUR_6_PASS_8_ETHANE_FEED],,,,system,,GJ/ HR,1
Furnace7_Feed,parameter,[FUR_7_PASS_1_ETHANE_FEED]+[FUR_7_PASS_2_ETHANE_FEED]+[FUR_7_PASS_3_ETHANE_FEED]+[FUR_7_PASS_4_ETHANE_FEED]+[FUR_7_PASS_5_ETHANE_FEED]+[FUR_7_PASS_6_ETHANE_FEED]+[FUR_7_PASS_7_ETHANE_FEED]+[FUR_7_PASS_8_ETHANE_FEED],,,,system,,MT/ HR,1
Furnace8_Feed,parameter,[FUR_8_PASS_1_ETHANE_FEED]+[FUR_8_PASS_2_ETHANE_FEED]+[FUR_8_PASS_3_ETHANE_FEED]+[FUR_8_PASS_4_ETHANE_FEED]+[FUR_8_PASS_5ETHANE_FEED]+[FUR_8_PASS_6_ETHANE_FEED]+[FUR_8_PASS_7_ETHANE_FEED]+[FUR_8_PASS_8_ETHANE_FEED],,,,system,,GJ/ HR,1
Furnace9_Feed,parameter,[FUR_9_PASS_1_ETHANE_FEED]+[FUR_9_PASS_2_ETHANE_FEED]+[FUR_9_PASS_3_ETHANE_FEED]+[FUR_9_PASS_4_ETHANE_FEED]+[FUR_9_PASS_5ETHANE_FEED]+[FUR_9_PASS_6_ETHANE_FEED]+[FUR_9_PASS_7_ETHANE_FEED]+[FUR_9_PASS_8_ETHANE_FEED],,,,system,,MT/ HR,1
Furnace_1_Status,parameter,"if([Furnace_1_Status_PIAF]==1,1,0)",,,,system,,MT/ HR,1
Furnace_1_Status_PIAF,raw_pi_input,,,,,system,,%,1
Furnace_2_Status,parameter,"if([Furnace_2_Status_PIAF]==1,1,0)",,,,system,,MT/ HR,1
Furnace_2_Status_PIAF,raw_pi_input,,,,,system,,-,1
Furnace_3_Status,parameter,"if([Furnace_3_Status_PIAF]==1,1,0)",,,,system,,MT/ HR,1
Furnace_3_Status_PIAF,raw_pi_input,,,,,system,,-,1
Furnace_4_Status,parameter,"if([Furnace_4_Status_PIAF]==1,1,0)",,,,system,,MT/ HR,1
Furnace_4_Status_PIAF,raw_pi_input,,,,,system,,%,1
Furnace_5_Status,parameter,"if([Furnace_5_Status_PIAF]==1,1,0)",,,,system,,MT/ HR,1
Furnace_5_Status_PIAF,raw_pi_input,,,,,system,,GJ/ HR,1
Furnace_6_Status,parameter,"if([Furnace_6_Status_PIAF]==1,1,0)",,,,system,,MT/ HR,1
Furnace_6_Status_PIAF,raw_pi_input,,,,,system,,GJ/ HR,1
Furnace_7_Status,parameter,"if([Furnace_7_Status_PIAF]==1,1,0)",,,,system,,MT/ HR,1
Furnace_7_Status_PIAF,raw_pi_input,,,,,system,,GJ/ HR,1
Furnace_8_Status,parameter,"if([Furnace_8_Status_PIAF]==1,1,0)",,,,system,,MT/ HR,1
Furnace_8_Status_PIAF,raw_pi_input,,,,,system,,GJ/ HR,1
Furnace_9_Status,parameter,"if([Furnace_9_Status_PIAF]==1,1,0)",,,,system,,MT/ HR,1
Furnace_9_Status_PIAF,raw_pi_input,,,,,system,,GJ/ HR,1
Furnace_A_COT,raw_pi_input,,,,,system,,$/ HR,1
Furnace_A_Fuel_gas_flow,raw_pi_input,,,,,fuel,,-,1
Furnace_A_Fuel_gas_flow_Adjusted,parameter,"if([Furnace_1_Status]==0,0,[Furnace_A_Fuel_gas_flow]*([furn1_net_efficiency]/[furn1_net_efficiency_Adjusted]))",,,,fuel,,-,1
Furnace_B_COT,raw_pi_input,,,,,system,,$/ HR,1
Furnace_B_Fuel_gas_flow,raw_pi_input,,,,,fuel,,-,1
Furnace_B_Fuel_gas_flow_Adjusted,parameter,"if([Furnace_2_Status]==0,0,[Furnace_B_Fuel_gas_flow]*([furn2_net_efficiency]/[furn2_net_efficiency_Adjusted]))",,,,fuel,,-,1
Furnace_C_COT,raw_pi_input,,,,,system,,$/ HR,1
Furnace_C_Fuel_gas_flow,raw_pi_input,,,,,fuel,,-,1
Furnace_C_Fuel_gas_flow_Adjusted,parameter,"if([Furnace_3_Status]==0,0,[Furnace_C_Fuel_gas_flow]*([furn3_net_efficiency]/[furn3_net_efficiency_Adjusted]))",,,,fuel,,-,1
Furnace_D_COT,raw_pi_input,,,,,system,,$/ HR,1
Furnace_D_Fuel_gas_flow,raw_pi_input,,,,,fuel,,-,1
Furnace_D_Fuel_gas_flow_Adjusted,parameter,"if([Furnace_4_Status]==0,0,[Furnace_D_Fuel_gas_flow]*([furn4_net_efficiency]/[furn4_net_efficiency_Adjusted]))",,,,fuel,,-,1
Furnace_E_COT,raw_pi_input,,,,,system,,$/ HR,1
Furnace_E_Fuel_gas_flow,raw_pi_input,,,,,fuel,,-,1
Furnace_E_Fuel_gas_flow_Adjusted,parameter,"if([Furnace_5_Status]==0,0,[Furnace_E_Fuel_gas_flow]*([furn5_net_efficiency]/[furn5_net_efficiency_Adjusted]))",,,,fuel,,-,1
Furnace_F_COT,raw_pi_input,,,,,system,,$/ HR,1
Furnace_F_Fuel_gas_flow,raw_pi_input,,,,,fuel,,-,1
Furnace_F_Fuel_gas_flow_Adjusted,parameter,"if([Furnace_6_Status]==0,0,[Furnace_F_Fuel_gas_flow]*([furn6_net_efficiency]/[furn6_net_efficiency_Adjusted]))",,,,fuel,,-,1
Furnace_G_COT,raw_pi_input,,,,,system,,$/ HR,1
Furnace_G_Fuel_gas_flow,raw_pi_input,,,,,fuel,,-,1
Furnace_G_Fuel_gas_flow_Adjusted,parameter,"if([Furnace_7_Status]==0,0,[Furnace_G_Fuel_gas_flow]*([furn7_net_efficiency]/[furn7_net_efficiency_Adjusted]))",,,,fuel,,-,1
Furnace_H_COT,raw_pi_input,,,,,system,,$/ HR,1
Furnace_H_Fuel_gas_flow,raw_pi_input,,,,,fuel,,-,1
Furnace_H_Fuel_gas_flow_Adjusted,parameter,"if([Furnace_8_Status]==0,0,[Furnace_H_Fuel_gas_flow]*([furn8_net_efficiency]/[furn8_net_efficiency_Adjusted]))",,,,fuel,,-,1
Furnace_J_COT,raw_pi_input,,,,,system,,$/ HR,1
Furnace_J_Fuel_gas_flow,raw_pi_input,,,,,fuel,,-,1
Furnace_J_Fuel_gas_flow_Adjusted,parameter,"if([Furnace_9_Status]==0,0,[Furnace_J_Fuel_gas_flow]*([furn9_net_efficiency]/[furn9_net_efficiency_Adjusted]))",,,,fuel,,-,1
Furnace_O2_Check,parameter,"if(([VHP_to_HP_Let_Down_Valve_Opening_PX7024A_ETH]>0||[VHP_to_HP_Let_Down_Valve_Opening_PX7024B_ETH]>12)&&[Suction_Press_1Stage]<0.55,1,0 )",,,,system,,%,1
HP_Steam_Consumption,decision_variable,[ETH_HPS_Demand] +[EOEG_1_HPS_Demand]+[EOEG_2_HPS_Demand]+[EOEG_3_HPS_Demand]+ [BFW_E_Turb_Steam] + [BFW_B_Turb_Steam] + [BFW_C_Turb_Steam] + [VHP_BFW_B_Turb_Steam] + [VHP_BFW_C_Turb_Steam] + [CW_Turbine_A_Steam] + [CW_Turbine_B_Steam] + [CW_Turbine_G_Steam] + [Air_Compressor_Turbine_A_Steam] + [Air_Compressor_Turbine_D_Steam] + [FD_Fan_BLR_1_Steam] + [FD_Fan_BLR_2_Steam] + [FD_Fan_BLR_3_Steam] + [FD_Fan_BLR_4_Steam] + [FD_Fan_BLR_5_Steam] + [MP_Steam_Generation]*0.91+ [HP_Steam_Vent_valve_PV0012_Steam_flow_out_UO],0,"if([Whatif_running]==0,max([HP_Steam_Consumption],750),750)",0,header,,MT/ HR,1
HP_Steam_Enthalpy,decision_variable,((2175.54628147543-1.32764297764643*(45.5)+2.71544961166282*(402))*0.239)+764*0,0.0,800.0,0,header,,MT/ HR,0
HP_Steam_Imbalance,decision_variable,(1-[Whatif_running])*[HP_Steam_Imbalance] + [Whatif_running]*([act_HP_Steam_Imbalance]*[HP_Steam_Consumption]/[act_HP_Steam_Consumption]),"if([Whatif_running]==0,[HP_Steam_Imbalance],-300)","if([Whatif_running]==0,[HP_Steam_Imbalance],300)",0,header,,MT/ HR,1
HP_Steam_Vent_valve_PV0012_Opening_UO,post_optimizer,[HP_Steam_Vent_valve_PV0012_Steam_flow_out_UO]/2.059,,,,header,,KG/ HR,1
HP_Steam_Vent_valve_PV0012_Steam_flow_out_UO,decision_variable,2.059*([HP_Steam_Vent_valve_PV0012_Opening_UO]),0,"if([Whatif_running]==0,[HP_Steam_Vent_valve_PV0012_Steam_flow_out_UO],205.9)",0,header,,MT/ HR,1
HP_to_MP_Letdown_HPS_Flow_In_PV0007A_UO,decision_variable,((-0.0078*([HP_to_MP_Letdown_Valve_Opening_PV0007A_UO])**2+2.86*([HP_to_MP_Letdown_Valve_Opening_PV0007A_UO]))),0,208,0,letdown,,Number,1
HP_to_MP_Letdown_HPS_Flow_In_PV0007B_UO,decision_variable,((-0.0078*([HP_to_MP_Letdown_Valve_Opening_PV0007B_UO])**2+2.86*([HP_to_MP_Letdown_Valve_Opening_PV0007B_UO]))),0,208,0,letdown,,Number,1
HP_to_MP_Letdown_MPS_Flow_Out_PV0007A_UO,decision_variable,,0,250,0,letdown,,Number,1
HP_to_MP_Letdown_MPS_Flow_Out_PV0007B_UO,decision_variable,,0,250,0,letdown,,MT/ HR,1
HP_to_MP_Letdown_Valve_Opening_PV0007A_UO,decision_variable,,0.0,100.0,0,letdown,,%,0
HP_to_MP_Letdown_Valve_Opening_PV0007B_UO,decision_variable,,0.0,100.0,0,letdown,,%,0
LAO_LP_Steam_Demand,raw_pi_input,,,,,header,,$/ MT,1
LAO_Plant_Status,raw_pi_input,,,,,system,,MT/ HR,1
LAO_Power_Consumption,raw_pi_input,,,,,electrical,,ON/ OFF,1
LHV,raw_pi_input,,,,,fuel,,MT/ HR,1
LPS_from_Drives,decision_variable,[BFW_E_Turb_Steam]+[BFW_B_Turb_Steam]+ [BFW_C_Turb_Steam]+ [VHP_BFW_B_Turb_Steam]+ [VHP_BFW_C_Turb_Steam]+ [CW_Turbine_A_Steam]+ [CW_Turbine_B_Steam]+ [CW_Turbine_G_Steam]+ [Air_Compressor_Turbine_A_Steam]+ [Air_Compressor_Turbine_D_Steam]+ [DMW_Turbine_A_Steam]+ [DMW_Turbine_C_Steam]+ [FD_Fan_BLR_1_Steam]+[FD_Fan_BLR_2_Steam]+ [FD_Fan_BLR_3_Steam]+ [FD_Fan_BLR_4_Steam]+ [FD_Fan_BLR_5_Steam],0,"if([Whatif_running]==0,max([LPS_from_Drives],500),500)",0,system,,Number,1
LP_Steam_Consumption,decision_variable,[ETH_LPS_Demand]+[EOEG_1_LPS_Demand]+[EOEG_2_LPS_Demand]+[EOEG_3_LPS_Demand]+[Deaerator_LPS]+[LP_Steam_Vent_valve_PV0024B_Steam_flow_out_UO]+[LP_Steam_Dumping_Valve_PC0024A_Steam_flow_out_UO] +[LAO_LP_Steam_Demand],0,"if([Whatif_running]==0,max([LP_Steam_Consumption],400),400)",0,header,,MT/ HR,1
LP_Steam_Dumping_Valve_PC0024A_Opening_UO,decision_variable,,0.0,100.0,0,header,,%,0
LP_Steam_Dumping_Valve_PC0024A_Steam_flow_out_UO,decision_variable,0.724*[LP_Steam_Dumping_Valve_PC0024A_Opening_UO],0,"if([Whatif_running]==0,[LP_Steam_Dumping_Valve_PC0024A_Steam_flow_out_UO],72.4)",0,header,,MT/ HR,1
LP_Steam_Generation,decision_variable,([MP_to_LP_Letdown_LPS_Flow_Out_PV013A_UO]+[MP_to_LP_Letdown_LPS_Flow_Out_PV013B_UO]+[MP_to_LP_Letdown_LPS_Flow_Out_PV31_UO]+[MP_to_LP_Letdown_LPS_Flow_Out_PV32_UO])+[LPS_from_Drives]+([Total_BLR_HPS_Generation]*0.01*0.21),0,"if([Whatif_running]==0,max([LP_Steam_Generation],350),350)",0,header,,MT/ HR,1
LP_Steam_Imbalance,decision_variable,(1-[Whatif_running])*[LP_Steam_Imbalance] + [Whatif_running]*([act_LP_Steam_Imbalance]*[LP_Steam_Consumption]/[act_LP_Steam_Consumption]),"if([Whatif_running]==0,[LP_Steam_Imbalance],-300)","if([Whatif_running]==0,[LP_Steam_Imbalance],300)",0,header,,MT/ HR,1
LP_Steam_Vent_valve_PV0024B_Opening_UO,decision_variable,,0.0,100.0,0,header,,KG/ HR,0
LP_Steam_Vent_valve_PV0024B_Steam_flow_out_UO,decision_variable,1.208*[LP_Steam_Vent_valve_PV0024B_Opening_UO],0,"if([Whatif_running]==0,[LP_Steam_Vent_valve_PV0024B_Steam_flow_out_UO],120.8)",0,header,,MT/ HR,1
MEG_Column_Critical_Tray_EG1,raw_pi_input,,,,,eoeg_plant,,MT/ HR,1
MEG_Column_Critical_Tray_EG1_peeo,unresolved,,,,,eoeg_plant,,,
MEG_Column_Critical_Tray_EG2,raw_pi_input,,,,,eoeg_plant,,MT/ HR,1
MEG_Column_Critical_Tray_EG2_peeo,unresolved,,,,,eoeg_plant,,,
MEG_Column_Critical_Tray_EG3,raw_pi_input,,,,,eoeg_plant,,MT/ HR,1
MEG_Column_Critical_Tray_EG3_peeo,unresolved,,,,,eoeg_plant,,,
MP_Steam_Consumption,decision_variable,[EOEG_1_MPS_Demand]+[EOEG_2_MPS_Demand]+[EOEG_3_MPS_Demand]+[DMW_Turbine_A_Steam]+ [DMW_Turbine_C_Steam]+ [MP_to_LP_Letdown_MPS_Flow_In_PV013A_UO]+ [MP_to_LP_Letdown_MPS_Flow_In_PV013B_UO]+ [MP_to_LP_Letdown_MPS_Flow_In_PV31_UO]+ [MP_to_LP_Letdown_MPS_Flow_In_PV32_UO],0,"if([Whatif_running]==0,max([MP_Steam_Consumption],300),300)",0,header,,MT/ HR,1
MP_Steam_Generation,decision_variable,[HP_to_MP_Letdown_MPS_Flow_Out_PV0007A_UO]+[HP_to_MP_Letdown_MPS_Flow_Out_PV0007B_UO],0,"if([Whatif_running]==0,max([MP_Steam_Generation],600),600)",0,header,,MT/ HR,1
MP_Steam_Imbalance,decision_variable,(1-[Whatif_running])*[MP_Steam_Imbalance]+[Whatif_running]*([act_MP_Steam_Imbalance]*[MP_Steam_Consumption]/[act_MP_Steam_Consumption]),"if([Whatif_running]==0,[MP_Steam_Imbalance],-300)","if([Whatif_running]==0,[MP_Steam_Imbalance],300)",0,header,,MT/ HR,1
MP_to_LP_Letdown_LPS_Flow_Out_PV013A_UO,decision_variable,[MP_to_LP_Letdown_MPS_Flow_In_PV013A_UO]+[BFW_to_MP_to_LP_Letdown_Flow_In],0,5,0,letdown,,MT/ HR,1
MP_to_LP_Letdown_LPS_Flow_Out_PV013B_UO,decision_variable,[MP_to_LP_Letdown_MPS_Flow_In_PV013B_UO]+[BFW_to_MP_to_LP_Letdown_Flow_In],0,5,0,letdown,,MT/ HR,1
MP_to_LP_Letdown_LPS_Flow_Out_PV31_UO,decision_variable,[MP_to_LP_Letdown_MPS_Flow_In_PV31_UO]+[BFW_to_MP_to_LP_Letdown_Flow_In],0,1,0,letdown,,MT/ HR,1
MP_to_LP_Letdown_LPS_Flow_Out_PV32_UO,decision_variable,[MP_to_LP_Letdown_MPS_Flow_In_PV32_UO]+[BFW_to_MP_to_LP_Letdown_Flow_In],0,1,0,letdown,,MT/ HR,1
MP_to_LP_Letdown_MPS_Flow_In_PV013A_UO,decision_variable,(0.0039*([MP_to_LP_Letdown_Valve_Opening_PV013A_UO])**2+0.047*([MP_to_LP_Letdown_Valve_Opening_PV013A_UO])),0,5,0,letdown,,MT/ HR,1
MP_to_LP_Letdown_MPS_Flow_In_PV013B_UO,decision_variable,(0.0039*([MP_to_LP_Letdown_Valve_Opening_PV013B_UO])**2+0.047*([MP_to_LP_Letdown_Valve_Opening_PV013B_UO])),0,5,0,letdown,,MT/ HR,1
MP_to_LP_Letdown_MPS_Flow_In_PV31_UO,decision_variable,0.677*([MP_to_LP_Letdown_Valve_Opening_PV31_UO]),0,"if([Whatif_running]==0,1,67.7)",0,letdown,,MT/ HR,1
MP_to_LP_Letdown_MPS_Flow_In_PV32_UO,decision_variable,0.677*([MP_to_LP_Letdown_Valve_Opening_PV32_UO]),0,"if([Whatif_running]==0,1,67.7)",0,letdown,,MT/ HR,1
MP_to_LP_Letdown_Valve_Opening_PV013A_UO,decision_variable,,0.0,100.0,0,letdown,,AMP,0
MP_to_LP_Letdown_Valve_Opening_PV013B_UO,decision_variable,,0.0,100.0,0,letdown,,AMP,0
MP_to_LP_Letdown_Valve_Opening_PV31_UO,decision_variable,,0.0,100.0,0,letdown,,%,0
MP_to_LP_Letdown_Valve_Opening_PV32_UO,decision_variable,,0.0,100.0,0,letdown,,%,0
NATURAL_GAS_Import_CTM,decision_variable,,0.0,100.0,0,system,,MT/ HR,0
NG_Fuel_to_EG1,raw_pi_input,,,,,eoeg_plant,,ON/ OFF,1
NG_Fuel_to_EG2,parameter,"if([EOEG2_Plant_Status]==0,0,if([NG_Fuel_to_EG2_raw]<5,[NG_Fuel_to_EG2_raw],[NG_Fuel_to_EG2_raw]/1000))",,,,eoeg_plant,,MW,1
NG_Fuel_to_EG2_raw,raw_pi_input,,,,,eoeg_plant,,$/ HR,1
NG_Fuel_to_EG3,parameter,"if([EOEG3_Plant_Status]==0,0,[NG_Fuel_to_EG3_raw]/1000)",,,,eoeg_plant,,MW,1
NG_Fuel_to_EG3_raw,raw_pi_input,,,,,eoeg_plant,,$/ HR,1
New_CW_Flow,parameter,[CW_Circuit_1_cooling_duty]*3.6/4.18/10*1000,,,,cw_system,,-,1
Objective_2,objective,([Total_Power_for_Drives]+[Power_Consumption_Plant_U_O])*3.6*[Power_Rate]+([Total_Fuel_for_Boilers]+[Fuel_Consumption_Plants_U_O])*([LHV])*[Fuel_Rate]+[DMW_Makeup]*[DMW_Rate],,,,system,,%,1
Optimized_fuel_H1111,parameter,[Furnace_A_Fuel_gas_flow_Adjusted],,,,fuel,,%,1
Optimized_fuel_H1112,parameter,[Furnace_B_Fuel_gas_flow_Adjusted],,,,fuel,,%,1
Optimized_fuel_H1113,parameter,[Furnace_C_Fuel_gas_flow_Adjusted],,,,fuel,,%,1
Optimized_fuel_H1114,parameter,[Furnace_D_Fuel_gas_flow_Adjusted],,,,fuel,,%,1
Optimized_fuel_H1115,parameter,[Furnace_E_Fuel_gas_flow_Adjusted],,,,fuel,,%,1
Optimized_fuel_H1116,parameter,[Furnace_F_Fuel_gas_flow_Adjusted],,,,fuel,,%,1
Optimized_fuel_H1117,parameter,[Furnace_G_Fuel_gas_flow_Adjusted],,,,fuel,,%,1
Optimized_fuel_H1118,parameter,[Furnace_H_Fuel_gas_flow_Adjusted],,,,fuel,,%,1
Optimized_fuel_H1119,parameter,[Furnace_J_Fuel_gas_flow_Adjusted],,,,fuel,,%,1
Overall_SHC_Ratio,raw_pi_input,,,,,system,,,1
Plant_HP_Steam_Demand,post_optimizer,[EOEG_1_HPS_Demand] + [EOEG_2_HPS_Demand] + [EOEG_3_HPS_Demand] + [ETH_HPS_Demand],,,,header,,-,1
Plant_LP_Steam_Demand,post_optimizer,[EOEG_1_LPS_Demand] + [EOEG_2_LPS_Demand] + [EOEG_3_LPS_Demand] + [ETH_LPS_Demand] + [LAO_LP_Steam_Demand],,,,header,,-,1
Plant_MP_Steam_Demand,post_optimizer,[EOEG_1_MPS_Demand] + [EOEG_2_MPS_Demand] + [EOEG_3_MPS_Demand],,,,header,,-,1
Polished_Condenstae_to_Deaerator,raw_pi_input,,,,,system,,KG/ HR,1
Power_Consumption_Plant_U_O,parameter,[UO_Power_Consumption_without_Drives],,,,electrical,,GJ/ T,1
Power_Consumption_Plants,parameter,[ETH_Power_Consumption]+[EOEG_1_Power_Consumption]+[EOEG_2_Power_Consumption]+[EOEG_3_Power_Consumption]+[LAO_Power_Consumption]+[CO2_Power_Consumption],,,,electrical,,GJ/ T,1
Power_Rate,parameter,13.334000,,,,electrical,,KCAL/ KG,1
Process_flow_of_C_2220_E_2220,raw_pi_input,,,,,system,,%,1
Process_flow_of_C_2220_E_2220_peeo,unresolved,,,,,system,,,
Process_flow_of_C_2310_E_2310,parameter,[Process_flow_of_E_2523],,,,system,,%,1
Process_flow_of_C_2310_E_2310_peeo,unresolved,,,,,system,,,
Process_flow_of_C_4220_E_4220,raw_pi_input,,,,,system,,%,1
Process_flow_of_C_4220_E_4220_peeo,unresolved,,,,,system,,,
Process_flow_of_C_4310_E_4310,parameter,[Process_flow_of_E_4523],,,,system,,%,1
Process_flow_of_C_4310_E_4310_peeo,unresolved,,,,,system,,,
Process_flow_of_E_2523,raw_pi_input,,,,,system,,%,1
Process_flow_of_E_2523_peeo,unresolved,,,,,system,,,
Process_flow_of_E_2531,parameter,[Process_flow_of_E_2523],,,,system,,%,1
Process_flow_of_E_2531_peeo,unresolved,,,,,system,,,
Process_flow_of_E_4523,raw_pi_input,,,,,system,,%,1
Process_flow_of_E_4523_peeo,unresolved,,,,,system,,,
Process_flow_of_E_4531,parameter,[Process_flow_of_E_4523],,,,system,,%,1
Process_flow_of_E_4531_peeo,unresolved,,,,,system,,,
Process_flow_of_E_6220,raw_pi_input,,,,,system,,MT/ HR,1
Process_flow_of_E_6220_peeo,unresolved,,,,,system,,,
